युक्रेन-रुस युद्धः मानवीय सङ्कट गहिरिँदै, नो फ्लाई जोनले 'तेस्रो विश्वयुद्ध निम्त्याउन सक्ने' अमेरिकी सिनेटरको चेतावनी	युक्रेनमा रुसी फौजको निरन्तर हमलाबीच मानवीय सङ्कट गहिरिँदै गएको छ। रुसी फौजको गोलाबारीका कारण फसिरहेका सर्वसाधारण हातमुख जोड्न नसक्ने वा भोकभोकै बस्नुपर्ने स्थितिमा पुगेको बताइएको छ। गोलाबारीमा स...	bbc.com	११ घण्टा अघि	https://l.hamropatro.com/r/https://www.bbc.com/nepali/news-60642816?xtor=AL-73-[partner]-[hamro.patro]-[headline]-[nepali]-[bizdev]-[isapi]	popular
इन्जिनियर्स एशोसियसनको निर्वाचनमा दर्लामीको नेतृत्वमा मैदानमा 	काठमाडौं । नेपाली कांग्रेसको शुभेच्छुक संस्था सेन्टर फर डेमोक्रेटिक इञ्जिनियर्स नेपाल (सिडेन)ले डा. हरि बहादुर दर्लामीको नेतृत्वमा टिम तयार पारेको छ । आगामी २७ गते हुने निर्वाचनमा उनको नेतृत्वको ट...	baahrakhari.com	२४ मिनेट अघि	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/343564	national
बागमती सरकारको निर्णय धमाधम उल्टाउँदै अदालत	हेटौंडा : बागमती प्रदेश सरकारको निर्णय एकपछि अर्को गर्दै अदालतले धमाधम उल्टाउँदै गएको छ। अघिल्लो सरकारले गरेको नियुक्ति खारेज गर्ने निर्णय गरेको प्रदेश सरकारको निर्णय अदालतले धमाधम उल्टाइदिएको हो। ...	thahakhabar.com	२४ मिनेट अघि	https://l.hamropatro.com/r/https://thahakhabar.com/news/147480	national
Buddha Air to distributes 25 hundred books to passengers travelling on March 8	KATHMANDU: MARCH. 7 – On International Women’s Day (March 8), Buddha Air will distribute 2500 books from Tribhuvan International Airport to passengers flying with Buddha Air. Dipendra Karna, Buddh...	english.makalukhabar.com	२४ मिनेट अघि	https://l.hamropatro.com/r/https://english.makalukhabar.com/2022/03/48859/	national
समाचार संकलनमा रोक लगाउँदा सिराहाका पत्रकारहरू धर्नामा	नेपाली कांग्रेसको १४ औं जिल्ला अधिवेशनअन्तर्गत सिराहाको गोलबजारमा जारी मतदानको समाचार संकलन गर्न पुगेका पत्रकारहरूलाई समाचार संकलनमा रोक लगाउँदा उनीहरू धर्नामा बसेका छन् ।  गोलबजारस्थित जनता माध्य...	farakdhar.com	२५ मिनेट अघि	https://l.hamropatro.com/r/https://farakdhar.com/story/77556	national
श्रीमतीलाई केमिकल प्रहार गरी घाइते बनाउने पक्राउ	भक्तपुर, २३ फागुन । आफ्नै ६० वर्षीया श्रीमतीलाई नाम नखुलेको केमिकल (रसायन) प्रहार गरी घाइते बनाएको अभियोगमा एक पुरुष पक्राउ परेका छन् । सूर्यबिनायक नगरपालिका–४ दधिकोट चित्रपुर बस्ने ६५ वर्षीय श्याम...	reportersnepal.com	२५ मिनेट अघि	https://l.hamropatro.com/r/https://www.reportersnepal.com/2022/03/657230	national
कांग्रेसले चुनाव प्रचारका लागि ७७ वटै जिल्लामा केन्द्रीय नेता खटाउने	२३ फागुन, काठमाडौं । नेपाली कांग्रेसले आगामी ३० वैशाखमा हुने स्थानीय तह निर्वाचनको प्रचार प्रसारका लागि ७७ वटै जिल्लामा केन्द्रीय सदस्य खटाउने भएको छ । सबै जिल्लामा चुनावी प्रचार अभियानमा केन्द्री...	onlinekhabar.com	२५ मिनेट अघि	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/03/1090334	national
न झुक्छौँ न बहकिन्छौँ, राष्ट्रहितलाई ध्यान दिन्छौँ : एकीकृत समाजवादी	न्युज अफ नेपाल, काठमाडौं । एकीकृत समाजवादीले आउँदो बुधबार बस्ने केन्द्रीय कमिटी बैठकको एजेण्डा तय गर्न छलफल गरिएको छ ।काठमाडौंमा सोमबार बसिरहेको पोलिट्ब्युरो बैठकमा २५ फागुन बुधबार बस्ने बैठकको एज...	newsofnepal.com	२५ मिनेट अघि	https://l.hamropatro.com/r/https://www.newsofnepal.com/2022/03/07/479458/	national
पटक–पटक संसद विघटन गर्नेले दण्ड पाउनुपर्छ : महामन्त्री थापा	२३ फागुन, काठमाडौं । नेपाली कांग्रेसका महामन्त्री गगन थापाले आसन्न स्थानीय चुनावमा हार्न योग्य दल नेकपा एमाले भएको टिप्पणी गरेका छन् । दुईपटक संसद विघटन गरेर विसंगति भित्र्याउने मूल दोषी एमाले भएको...	onlinekhabar.com	२५ मिनेट अघि	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/03/1090330	national
हात्तीपाइलेको औषधि खाएको पनि कार्ड !	बाग्लुङमा हात्तीपाइले रोग अझै नियन्त्रणमा आउन सकेको छैन । हात्तीपाइले रोगविरुद्धको निःशुल्क औषधि खुवाउने कार्यक्रम १२ औँ पटक सञ्चालन भए पनि रोग नियन्त्रण नभएको हो ।  अभियानको क्रममा औषधि घरमा खाने ...	ratopati.com	२७ मिनेट अघि	https://l.hamropatro.com/r/https://ratopati.com/story/225060/2022/3/7/hattipaile-rog	national
'राजा मरेको समाचार छाप्दा हात-खुट्टा लुला भए'	२०३४ सालमा जब कुलेखानीको ड्याम निर्माण सुरु भयो, मकवानपुरबासीको रोजगारीको थलो बन्यो कुलेखानी परियोजना। परियोजनाका हाकिम थिए, हिमालयकुमार सिंह। नेपाल सरकारका उपसचिव सिंहकै नेतृत्वमा परियोजनाको काम थ...	ukeraa.com	२७ मिनेट अघि	https://l.hamropatro.com/r/https://www.ukeraa.com/news/2022/03/07/15801	national
केन्द्रीय कमिटीले पूर्णता पाउँछ, पदाधिकारी चयन निर्वाचनपछि मात्रै : हरिबोल गजुरेल	काठमाडौं: नेकपा माओवादी केन्द्रका नेता हरिबोल गजुरेलले आजै केन्द्रीय कमिटीले पूर्णता पाउने बताएका छन्। शीर्ष नेतारुको छलफलपछि सञ्चारकर्मीसँग कुराकानी गर्दै उनले अध्यक्ष पुष्पकमल दाहाल 'प्रचण्ड'ले क...	annapurnapost.com	२९ मिनेट अघि	https://l.hamropatro.com/r/https://annapurnapost.com/news/197915	national
मकवानपुरमा लागू गरिएका प्रतिबन्धात्मक आदेश हट्यो	मकवानपुर जिल्लामा लागू गरिएका प्रतिबन्धात्मक आदेश हट्ने भएको छ । सोमबार प्रमुख जिल्ला अधिकारी भरतमणि पाण्डेले एक विज्ञप्ति जारी गर्दै कोरोना रोकथामका लागि जिल्लामा लगाइएको प्रतिबन्धात्मक आदेश हटाइए...	farakdhar.com	३२ मिनेट अघि	https://l.hamropatro.com/r/https://farakdhar.com/story/77555	national
अब मतपत्रमा चुनाव चिह्न हरियाे रङ्गकाे हुने	काठमाण्डाै – निर्वाचन आयोगले अब मतपत्रमा चुनाव चिह्न हरियो रङको हुने बताएको छ । आज साेमवार आयोगले आउँदाे स्थानीय तह चुनावकाे तयारीबारे गरेको नियमित पत्रकार सम्मेलनमा अबको मतपत्रमा चुनाव चिह्न हरियो...	Ujyaaloonline.com	३३ मिनेट अघि	https://l.hamropatro.com/r/https://ujyaaloonline.com/story/66135/2022/3/7/Now-symbol-on-the-ballot-paper-will-be-green	national
ध्रुवचन्द्रको ‘ह्याङ्गरमा झुण्डिएको आकाश’ विमोचन	काठमाडौँ — आख्यानकार ध्रुवचन्द्र गौतमको पहिलो कवितासंग्रह ‘ह्याङ्गरमा झुण्डिएको आकाश’को विमोचन गरिएको छ । आइतबार धनगढीमा आयोजित सुदूरपश्चिम साहित्य महोत्सवको अवसरमा कवितासंग्रह विमोचन गरिएको हो । ...	ekantipur.com	६ घण्टा अघि	https://l.hamropatro.com/r/https://ekantipur.com/literature/2022/03/07/164663105531323886.html	literature
कथाकार पौडेल पुरस्कृत	काठमाडौँ — कथाकार मधुवन पौडेलले लघुकथा समाजले प्रदान गर्ने सावित्री–केशर कथा सम्मान तथा सुरभि साहित्य प्रतिष्ठानले दिने ‘गुरुप्रसाद मैनाली सुरभि साहित्य सम्मान’ प्राप्त गरेका छन् । समाजको कथा सम्म...	ekantipur.com	७ घण्टा अघि	https://l.hamropatro.com/r/https://ekantipur.com/literature/2022/03/07/164662854878797927.html	literature
अभिवन्द्य : रोदनको रचनात्मक लेखनशैली	नेपाली निबन्ध, नियात्रा, लघुकथा विधालाई पृथक लेखनशैली र शिल्पले सिँगार्दै आएका श्रीओम श्रेष्ठ ‘रोदन’ व्यक्तिचित्र उतार्नमा पनि उत्तिकै दख्खल राख्छन्। यसको सप्रमाण उनको सद्यः प्रकाशित कृति ‘अभिवन्द्...	nepalviews.com	२ दिन अघि	https://l.hamropatro.com/r/https://www.nepalviews.com/2022/03/05/45065/	literature
सबैलाई सँगै घुमाउने ‘आँखाभरि देश मनभरि परिवेश’ 	साहित्यिक पत्रकार नवराज रिजालको नियात्रासंग्रह ‘आँखाभरि देश मनभरि परिवेश’ एउटा महत्त्वपूर्ण नियात्राकृति हो । साहित्यिक पत्रकारितामा निरन्तर क्रियाशील नवराजले साहित्यजगत्मा आफ्नो स्थान बनाउँदै आएका...	baahrakhari.com	२ दिन अघि	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/343330	literature
यसरी बन्न सक्छौँ फूलमा आत्मनिर्भर	फूललाई विषय बनाएर यसको सौन्दर्यतामाथि धेरै कुराहरू लेखिएका छन् । चाहे त्यो गीतमा होस् वा साहित्यमा । यस मानेमा फूलको आयतन निकै फराकिलो देखिन्छ । आमनेपालीको जीवनशैलीमा फूलको साइनो जन्मदेखि मृत्युसम्...	merolifestyle.com	३ दिन अघि	https://l.hamropatro.com/r/https://www.merolifestyle.com/archives/30868	literature
कविताको चिठी	एक सुदूर गाउँबाट  अनपढ आमासँग शब्द सापटी मागेर प्रतियोगितामा पठाउँदै छु यो कविता।   सकभर यो कविता नपढ्नू पढिहाले भने नसम्झनू एक बालक जोतिरहेछ हलो मुखले बोलिरहेछ कविता लक्ष्य राखेको छ महान् ...	setopati.com	३ दिन अघि	https://l.hamropatro.com/r/https://www.setopati.com/literature/263733	literature
मेघराजको ‘दिग्भ्रम’ सार्वजनिक	काठमाडौँ — कवि मेघराज तिम्सिनाले ८० वर्षको उमेरमा पहिलो कविता कृति ‘दिग्भ्रम’ प्रकाशनमा ल्याएका छन् । कविता कृति दमक प्रज्ञा प्रतिष्ठानमा आयोजित एक समारोहमा नेपाल प्रज्ञा प्रतिष्ठानका उपकुलपति जगमा...	ekantipur.com	६ दिन अघि	https://l.hamropatro.com/r/https://ekantipur.com/literature/2022/03/01/164611625295127800.html	literature
उमङ्ग लघुकथा सङ्ग्रह विमोचन	सत्या अधिकारीद्वारा लिखित उमङ्ग लघुकथा सङ्ग्रह विमोचन गरिएको छ । अक्षर धाम नेपालले प्रकाशन गरेको यस कृतिको विमोचन लघुकथा समाज नेपालका केन्द्रीय अध्यक्ष तथा प्रमुख अतिथि श्रीओम श्रेष्ठ रोदन, वरिष्ठ ...	ratopati.com	६ दिन अघि	https://l.hamropatro.com/r/https://ratopati.com/story/223858/2022/3/1/umanga-	literature
लेखनाथ पोखरेलको हाँस्य-निबन्ध ‘चिबे नकटो’ बजारमा	काठमाडौं । स्रष्टा लेखनाथ पोखरेलको हाँस्य-निबन्ध ‘चिबे नकटो’ पाठकमाझ आएको छ । केही समयअघि नियात्रासंग्रह ‘फकलीको गाउँ’ र कथासंग्रह ‘मार्बल हाउसकी शालिनी’ पाठकमाझ ल्याउनुभएका पोखरेलको तेस्रो कृति ‘च...	nepalpress.com	७ दिन अघि	https://l.hamropatro.com/r/https://www.nepalpress.com/2022/02/28/161053/	literature
भीष्मराज फुलाराको उपन्यास ‘वासुदेव’ सार्वजनिक	१६ फागुन, काठमाडौं । कानुन व्यवसायी वासुदेव फुलाराको संघर्ष कथामा आधारित उपन्यास ‘वासुदेव’ सार्वजनिक गरिएको छ । उपन्यासलाई साहित्यकार भीष्मराज फुलाराले लेखेका हुन् । उनी वासुदेवका भाइसमेत हुन् । अ...	onlinekhabar.com	७ दिन अघि	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/02/1086521	literature
Shree ३ launching ‘Rust In Dust’ on Shivaratri	KATHMANDU, Feb 27: Shree ३, a skull-busting trio, the brainchild of Sarad Shrestha, a veteran guitarist of the Nepali music realm, is officially launching their second album ‘Rust In Dust’ on March...	english.ratopati.com	८ दिन अघि	http://l.hamropatro.com/r/http://english.ratopati.com/story/23885	literature
तीन साहित्यिक स्रष्टालाई वडाको सम्मान	काठमाडौं । काठमाडौं महानगरपालिका, वडा नं. ४ ले सोही वडामा बसोबास गर्ने नेपाली भाषा, साहित्य, संस्कृतिमा योगदान दिने तीन स्रष्टालाई सम्मान गरेको छ । वडाले कवि बैरागी काँइला, आख्यानकार डा. ध्रुवचन्द्...	baahrakhari.com	८ दिन अघि	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/342777	literature
निबन्ध संग्रह ‘आकाशमुखी’ सार्वजनिक	काठमाडौँ — विश्वका चर्चित निबन्धहरूको नेपालीमा अनुवादित संग्रह ‘आकाशमुखी’ सार्वजनिक भएको छ । पत्रकार तथा लेखक मोहन मैनालीले अनुवाद गरेको कृतिमा १५ वटा निबन्ध संग्रहित छन् । बुकर टी. वासिङ्टन, जर्ज ...	ekantipur.com	८ दिन अघि	https://l.hamropatro.com/r/https://ekantipur.com/news/2022/02/27/164592713956615828.html	literature
आकाशमुखी बजारमा	लेखक, पत्रकार एवम् अनुवादक मोहन मैनालीद्वारा अनूदित पुस्तक 'आकाशमुखी' लोकार्पण भएको छ। शनिबार राजधानीमा आयोजित समारोहमा अध्येताद्वय हरि शर्मा र सगुना शाहका साथमा मोहन मैनालीले पुस्तकको लोकार्पण गर...	setopati.com	८ दिन अघि	https://l.hamropatro.com/r/https://www.setopati.com/art/book/263223	literature
कविता सङ्ग्रह  ‘समयको कठघरा’ लोकार्पण	कविता सङ्ग्रह ‘समयको कठघरा’ सार्वजनिक गरिएको छ । कवि जुनु खड्काद्वारा लिखित कविता सङ्ग्रहको शनिबार लोकार्पण गरिएको हो । शुक्लागण्डकी नगरपालिका–१० ढोरमुलकोट दरबारको फेदीमा आयोजित कार्यक्रममा कवि भूप...	ratopati.com	९ दिन अघि	https://l.hamropatro.com/r/https://ratopati.com/story/223273/2022/2/26/poem	literature
पाभेल : प्रिय र अविस्मरणीय पात्र	रूसी साहित्यमा, विशेष गरी रूसी आख्यानमा अधिक प्रयोग हुने पात्रहरूका नाममध्ये एउटा हो- पाभेल। रूसका केही ठूला साहित्यकारहरूले ‘पाभेल’ नामको पात्रलाई आफ्ना रचनाको प्रमुख पात्र बनाएको पाइन्छ। कतिपयले ...	nepalviews.com	९ दिन अघि	https://l.hamropatro.com/r/https://www.nepalviews.com/2022/02/26/43175/	literature
जोन्छेँका दुई पुस्तक विमोचित	भक्तपुर । अक्षरमार्ग प्रकाशन र सिर्जना अभियान समाजको संयुक्त आयोजनामा सम्पन्न कार्यक्रममा साहित्यकार ध्रुवनारायण जोन्छेँका दुई पुस्तक सार्वजनिक गरिएका छन् । जोन्छेँका ‘जीवन एक यात्रा अनेक’ (कवितासं...	baahrakhari.com	१० दिन अघि	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/342701	literature
Actor Jaynanda Lama no more	KATHMANDU, Feb 23: Senior Actor and Folk Singer Jaynanda Lama breathed his last on Wednesday morning at Kausaltar, Bhaktapur. According to actor Krishna Malla, Lama fell from the vehicle earlier t...	english.ratopati.com	१२ दिन अघि	http://l.hamropatro.com/r/http://english.ratopati.com/story/23854	literature
कलकत्ते काईंयो र टेबलमा ऐना छ, तर जयनन्द छैनन्	काठमाडौं–रत्नराज्य कलेजमा पंक्तिकार पत्रकारिता पढदै गर्दा छेउमै रहेको ललितकला क्याम्पसमा पढने मित्रहरु डेस्क ठटाउँदै एउटा गीत खुबै गाउँथे,	khabarhub.com	१२ दिन अघि	https://l.hamropatro.com/r/https://www.khabarhub.com/2022/23/353793/	literature
फुलाराले ल्याए वासुदा	गीतकार तथा साहित्यकार भीष्मराज फुलाराको चौथो कृति वासुदा हालै राजधानीमा आयोजित एक कार्यक्रम बीच सार्वजनिक गरिएको छ। कार्यक्रममा प्रमुख अतिथि गीतकार तथा साहित्यकार डा. नवराज लम्साल, विशेष अतिथि एटर्...	newsofnepal.com	१३ दिन अघि	https://l.hamropatro.com/r/https://www.newsofnepal.com/2022/02/22/475413/	literature
मुस्कान	कविता मलाई देखेर मुस्कुराउने मध्येका  मलाई सम्झेर मुस्कुराउने मध्येका  मेरा लागि मुस्कुराउने मध्येका  मुस्कानहरूमा  एउटा मुस्कान औधि मनपर्छ  जसमा, मुस्कान मन्द मन्द छ  मैले मात्रै बुझ्ने सु...	setopati.com	१४ दिन अघि	https://l.hamropatro.com/r/https://www.setopati.com/literature/262782	literature
८७ वर्षमा पनि लेखनमा सक्रिय कायस्थ	भक्तपुरका लेखक तिलकप्रकाश कायस्थको नयाँ पुस्तक सार्वजनिक छ । उनी हाल उमेरले ८७ वर्षको भइसकेका छन् । यो उमेरमा पनि कायस्थ दैनिक १० घण्टा भन्दा बढी अध्ययन र लेखनमा सक्रिय छन् ।  उनले हालसम्म १३ वटा प...	ratopati.com	१४ दिन अघि	https://l.hamropatro.com/r/https://ratopati.com/story/222256/2022/2/21/tilakprakash-kyastha	literature
‘विश्व आर्थिक क्रान्ति’ किताबको कोपनहेगनमा परिचर्चा	कोपनहेगन, फागुन ९ आर्थिक इतिहासका अध्येता कृष्ण पौडेलले लेखेको ‘विश्व आर्थिक क्रान्ति : सुमेरदेखि सिलिकन भ्यालीसम्म’ किताबको विमोचन र परिचर्चा कोपनहेगनमा भएको छ। अन्तर्राष्ट्रिय नेपाली साहित्य सम...	setopati.com	१४ दिन अघि	https://l.hamropatro.com/r/https://www.setopati.com/global/denmark/262742	literature
‘वासुदा’ उपन्यास लिएर आए भीष्मराज फुलारा	काठमाडौं। युवा उपन्यासकार भीष्मराज फुलाराको कृति ‘वासुदा’ सार्वजनिक भएको छ । साहित्यमार्फत न्याय, समानता र परिवर्तनका लागि विद्यार्थी कालदेखि नै कलम चलाउँदै आएका फुलाराको उपन्यासलाई राजधानीमा आइतबा...	dcnepal.com	१४ दिन अघि	https://l.hamropatro.com/r/https://www.dcnepal.com/2022/02/332270/	literature
प्रणय दिवस	सागर फुयाल मानव उत्पत्तिभन्दा आदीम् छ प्रणय सम्बन्ध बीस वासनाको विषय मात्र होइन प्रणय सम्बन्ध ॥ प्रणय जोगाउन, लडेकाहरूका बलिदान सम्झाउन आउने पुस्ताहरूका लागि, महत्त्व फैलाई झन् दर्साउन, हाँसो,...	newsofnepal.com	१४ दिन अघि	https://l.hamropatro.com/r/https://www.newsofnepal.com/2022/02/21/475065/	literature
सङ्घर्षशील युवाको कथा ‘वासुदा’ लोकार्पण	युवा स्रष्टा भीष्मराज फुलाराको नविनतम् कृति ‘वासुदा’को एक कार्यक्रम बीच आइतबार राजधानीमा विमोचन भएको छ । डा. नवराज लम्सालको प्रमुख आतिथ्यमा सम्पन्न कार्यक्रममा विशेष अतिथिमा एटर्नी एट ल. अमेरिकाका ...	ratopati.com	१४ दिन अघि	https://l.hamropatro.com/r/https://ratopati.com/story/222189/2022/2/21/basuda-	literature
भीष्मराज फुलाराको चौँथो कृति ‘वासुदा’ सार्वजनिक	काठमाडौं । युवा साहित्यकार भीष्मराज फुलाराको चौँथो कृति ‘वासुदा’ उपन्यास सार्वजनिक भएको छ । साहित्यकार नवराज लम्साल, समालोचक ज्ञाननिष्ठ ज्ञवाली, लेखक फुलारा र उनका दाजु वासुदेव फुलाराले आज राजधानीम...	dcnepal.com	१५ दिन अघि	https://l.hamropatro.com/r/https://www.dcnepal.com/2022/02/332204/	literature
अनेसास डेनमार्कद्वारा कृति विमोचन	लण्डन। अन्तर्राष्ट्रिय नेपाली साहित्य समाज डेनमार्क च्याप्टरले डेनमार्क निवासी लेखक कृष्ण पौडेलको ‘विश्व आर्थिक क्रान्तिः सुमेरदेखि सिलिकन भ्यालीसम्म’ नामक कृति विमोचन गरिएको छ।  डेनमार्कस्थित नेप...	nepalipatra.com	१५ दिन अघि	https://l.hamropatro.com/r/https://www.nepalipatra.com/news/denmark/89368	literature
‘एउटै पात्रबाट सम्पूर्ण प्रेम सम्भव छैन’	पोखरा : पत्रकार वसन्त बस्नेतको उपन्यास महाभारा अहिले साहित्य बजारमा निकै चर्चा छ। त्यसैको चर्चा शनिबार पोखरामा पनि भयो। ‘महाभारा-पोखरा संवाद’ मा जुटे उपन्यासकार वसन्त र लेखक झलक सुवेदी। उपन्यासमाथि...	annapurnapost.com	१५ दिन अघि	https://l.hamropatro.com/r/https://annapurnapost.com/news/196742	literature
काव्यारोहणमा गुञ्जिए सुमन	विराटनगर — आरोहण कवितायात्रा ‘काव्यारोहण’ को आठौं अनुक्रममा कवि सुमन पोखरेलले शनिबार आफ्ना डेढ दर्जन कविता सुनाएका छन् । आरोहण गुरुकुलको सुशीला कोइराला नाटकघरमा भएको कार्यक्रममा पोखरेलले विष्मयाधि...	ekantipur.com	१६ दिन अघि	https://l.hamropatro.com/r/https://ekantipur.com/literature/2022/02/19/164528929854053197.html	literature
‘भोजपुरको वाङ्‌मय’ कृति सार्वजनिक	काठमाडौँ — विप्लव ढकालको अनुसन्धानात्मक कृति ‘भोजपुरको वाङ्‌मय : विमर्श तथा अभिलेखीकरण’ सार्वजनिक भएको छ । पूर्वमन्त्री तथा साहित्यकार शंकरप्रसाद कोइराला, पूर्वमन्त्री टंक ढकाल, भोजपुरे सेवा समाजका...	ekantipur.com	१६ दिन अघि	https://l.hamropatro.com/r/https://ekantipur.com/literature/2022/02/19/164527568501914863.html	literature
३७६ कोरोना संक्रमित निको हुँदा ८८ जना मात्र संक्रमित	पछिल्लो २४ घन्टामा नेपालमा थप ८८ जनामा कोरोना भाइरस संक्रमण पुष्टि भएको छ। आठ हजार ६ सय ३८ जनामा परीक्षण गर्दा सो संख्यामा संक्रमित भेटिएका हुन्। पिसिआर विधिबाट परीक्षण गर्दा ६६ र एन्टिजेन विधिबाट ...	nayapatrikadaily.com	१८ मिनेट अघि	https://l.hamropatro.com/r/https://nayapatrikadaily.com/feed-detail.php?nid=82008	health
थप ८८ जनामा काेराेना पुष्टि, ३ सय ७६ जना निकाे	काठमाण्डाै – पछिल्लो २४ घण्टामा ८८ जनामा कोरोना भाइरसकाे सङ्क्रमण पुष्टि भएको छ । पीसीआर, एन्टिजेन र आरडीटी गरेर आठ हजार ६ सय ३८ जनाको नमुना परीक्षण गर्दा ८८ जनामा सङ्क्रमण पुष्टि भएको स्वास्थ्य तथ...	Ujyaaloonline.com	२७ मिनेट अघि	https://l.hamropatro.com/r/https://ujyaaloonline.com/story/66136/2022/3/7/Other-88-covid-cases-and-373-get-discharged	health
रोग लुकाउँदा फैलँदै कुष्ठरोग	धनुषा — सामाजिक परम्परा र गलत बुझाइका कारण कुष्ठरोग लुकाएर उपचार नगर्दा धनुषा र महोत्तरीमा नयाँ बिरामीको संख्या वृद्धि भएको छ । अस्पतालमा नि:शुल्क पाइने औषधि सेवन नगर्ने तथा उपचार नगरी रोग लुकाउँदा...	ekantipur.com	३९ मिनेट अघि	https://l.hamropatro.com/r/https://ekantipur.com/pradesh-2/2022/03/07/164665206600117825.html	health
देशभर थप ८८ जनामा कोरोना संक्रमण, एकजनाको मृत्यु	काठमाडाैं, फागुन २३ : देशभर थप ८८ जनामा कोरोना संक्रमण पुष्टि भएको छ। पछिल्लाे २४ घन्टामा देशभर गरिएको ६ हजार १ सय ४५ पिसिआर परीक्षणका क्रममा ६६ जना र २ हजार ४ सय ९३ एन्टिजेन परीक्षणका क्रममा २२ ज...	kathmandupress.com	४५ मिनेट अघि	https://l.hamropatro.com/r/https://kathmandupress.com/news/59752	health
२४ घण्टामा थपिए ८८ संक्रमित, एक जनाको मृत्यु	पछिल्लो समय कोरोनाको संक्रमण दर घट्दै गएको छ । पछिल्लो २४ घण्टामा ८८ जनामा मात्रै संक्रमण पुष्टि भएको छ ।  स्वास्थ्य तथा जनसंख्या मन्त्रालयका अनुसार ८ हजार ६३८ नमूना परीक्षणमध्ये ६६ पीसीआर र २२ जन...	lokaantar.com	१ घण्टा अघि	https://l.hamropatro.com/r/https://lokaantar.com/story/174810/2022/3/7/main-news/corona-update-	health
६ हजार १५० सक्रिय कोरोना संक्रमित, ११ हजार ९४८ को मृत्यु	काठमाडौं । नेपालमा कोभिड-१९का कारण हालसम्म ११ हजार ९ सय ४८ जनाको मृत्यु भएको छ ।  स्वास्थ्य तथा जनसङ्ख्या मन्त्रालयले सार्वजनिक गरेको पछिल्लो २४ घण्टाको तथ्याङ्क अनुसार महामारी सुरु भएदेखि हालसम्म...	hamrakura.com	१ घण्टा अघि	https://l.hamropatro.com/r/https://hamrakura.com/news-details/118855/2022-03-07	health
८८ जनामा काेराेना संक्रमण, एक जनाकाे मृत्यु	‍पछिल्लो २४ घण्टामा देशभर थप ८८ जनामा कोरोना भाइरसकाे संक्रमण पुष्टि भएको छ । स्वास्थ्य तथा जनसंख्या मन्त्रालयका अनुसार देशका विभिन्न प्रयाेगशालामा गरिएकाे परीक्षणपश्चात् थप ८८ जनामा संक्रमण पुष्ट...	farakdhar.com	१ घण्टा अघि	https://l.hamropatro.com/r/https://farakdhar.com/story/77546	health
थप ८८ जनामा सङ्क्रमण पुष्टि, १ जनाको मृत्यु	देशभर थप ८८ जनामा कोरोनाभाइरसको सङ्क्रमण पुष्टि भएको छ । ८ हजार ६३८ जनाको कोरोना परीक्षण गर्दा पीसीआर विधिबाट ६६ जना तथा एन्टिजेन विधिबाट २२ जनामा सङ्क्रमण पुष्टि भएको हो । स्वास्थ्य तथा जनसङ्ख्या...	ratopati.com	१ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/225035/2022/3/7/corona-update-	health
थपिए ८८ संक्रमित, निको भए ३७६ जना	देशभर थप ८८ जनामा कोरोना भाइरसको संक्रमण पुष्टि भएको छ।  स्वास्थ्य तथा जनसंख्या मन्त्रालयका अनुसार सोमबार थप ८८ जनामा संक्रमण पुष्टि भएको हो।  ८ हजार ६३८ जनाको कोरोना परीक्षण गर्दा सो संख्यामा सं...	setopati.com	२ घण्टा अघि	https://l.hamropatro.com/r/https://www.setopati.com/social/263984	health
थपिए ८८ कोरोना संक्रमित, ३७६ जना निको भए	काठमाडौं । पछिल्लो २४ घण्टामा देशभर ८८ जना कोभिड १९ संक्रमित थपिएका छन् । आठ हजार ६३८ वटा नमुनामा परीक्षण गर्दा ८८ जनामा संक्रमण पुष्टि भएको हो । आज ३७६ जना संक्रमणमुक्त भएका छन् । योसँगै देशभर सक...	baahrakhari.com	२ घण्टा अघि	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/343549	health
थप ८८ जनामा कोरोना संक्रमण, एक संक्रमितको मृत्यु	काठमाडौं: नेपालमा थप ८८ जनामा कोरोना संक्रमण देखिएको छ। ८ हजार ६३८ जनाको नमुना परीक्षण गर्दा यी संक्रमित देखिएको स्वास्थ्य तथा जनसंख्या मन्त्रालयले जनाएको छ।  त्यस्तै पछिल्लो २४ घन्टामा थप ३७६ जना...	annapurnapost.com	२ घण्टा अघि	https://l.hamropatro.com/r/https://annapurnapost.com/news/197907	health
ढाड दुख्ने समस्या छ? निको पार्न यसो गर्नुस्	अमेरिकामा भएको एक अध्ययनअनुसार अस्पताल भर्ना हुनेमध्ये ५६ प्रतिशत मानिस ढाड दुख्ने समस्याबाट पीडित छन्। ‘द ट्रुथ अबाउट ब्याक पेन’ पुस्तकका सहलेखक तथा वैज्ञानिक टड सिनेटका अनुसार ढाड दुख्ने समस्याका...	swasthyakhabar.com	२ घण्टा अघि	https://l.hamropatro.com/r/https://swasthyakhabar.com/story/45150	health
